id,order_id,delivery_date,user_id,rating
14469,34037,2017-11-23,30721,4
14470,28059,2017-11-23,27561,4
14471,32435,2017-11-23,29898,4
14472,32079,2017-11-23,29373,5
14473,25144,2017-11-23,26023,4
14474,30906,2017-11-23,25714,4
14475,30906,2017-11-22,25714,4
14476,31936,2017-11-23,29454,5
14477,31936,2017-11-22,29454,3
14478,31840,2017-11-23,20592,5
14479,34093,2017-11-23,16177,4
14480,34089,2017-11-23,16177,4
14481,34076,2017-11-23,16177,4
14482,34170,2017-11-23,29448,3
14483,30048,2017-11-23,29228,4
14484,28626,2017-11-23,27466,4
14485,30021,2017-11-23,27215,5
14486,32120,2017-11-23,30467,5
14487,31735,2017-11-23,29750,4
14488,31998,2017-11-23,30388,4
14489,29315,2017-11-23,28852,4
14490,33987,2017-11-23,29370,4
14491,28020,2017-11-23,2985,4
14492,34377,2017-11-23,31114,3
14493,28338,2017-11-23,26241,4
14494,32129,2017-11-23,27489,4
14495,31668,2017-11-23,30151,3
14496,32480,2017-11-23,25922,5
14497,34091,2017-11-23,30348,4
14498,28924,2017-11-23,28602,5
14499,34428,2017-11-23,31143,4
14500,32398,2017-11-23,30390,4
14501,33995,2017-11-23,25334,4
14502,32144,2017-11-23,25334,4
14503,33994,2017-11-23,30678,3
14504,34193,2017-11-23,30992,4
14505,31573,2017-11-23,28928,4
14506,32083,2017-11-23,5722,4
14507,34254,2017-11-23,26251,4
14508,28378,2017-11-23,28449,5
14509,31621,2017-11-22,27397,2
14510,31621,2017-11-23,27397,2
14511,29663,2017-11-23,23204,3
14512,29663,2017-11-22,23204,5
14513,29663,2017-11-21,23204,4
14514,29663,2017-11-20,23204,5
14515,29663,2017-11-17,23204,5
14516,32410,2017-11-23,30609,5
14517,31693,2017-11-22,26778,5
14518,30531,2017-11-23,27614,5
14519,30531,2017-11-22,27614,4
14520,34325,2017-11-23,30259,5
14521,34303,2017-11-23,30282,3
14522,32295,2017-11-23,26078,5
14523,32116,2017-11-23,30454,4
14524,28866,2017-11-22,25203,3
14525,28866,2017-11-23,25203,4
14526,31023,2017-11-23,29391,4
14527,32126,2017-11-23,28641,5
14528,32013,2017-11-23,28652,4
14529,34422,2017-11-23,31141,3
14530,27678,2017-11-23,27246,5
14531,32394,2017-11-23,24278,4
14532,32444,2017-11-23,30645,5
14533,32295,2017-11-22,26078,5
14534,34023,2017-11-23,25492,4
14535,32278,2017-11-23,30533,2
14536,34123,2017-11-23,30953,4
14537,34274,2017-11-23,27338,3
14538,26545,2017-11-23,25953,3
14539,34194,2017-11-23,30208,3
14540,34322,2017-11-23,31085,4
14541,32399,2017-11-23,30599,4
14542,28417,2017-11-23,25742,5
14543,31418,2017-11-23,29213,4
14544,31928,2017-11-23,6307,5
14545,34421,2017-11-23,8228,4
14546,33913,2017-11-23,27122,4
14547,27315,2017-11-23,7912,4
14548,27315,2017-11-21,7912,2
14549,32559,2017-11-23,10561,4
14550,32245,2017-11-23,30525,4
14551,34343,2017-11-23,31090,4
14552,26699,2017-11-23,20576,5
14553,32393,2017-11-23,30593,5
14554,28952,2017-11-23,28689,5
14555,34268,2017-11-23,31033,3
14556,29123,2017-11-23,18023,4
14557,32009,2017-11-23,27670,5
14558,32562,2017-11-23,28524,5
14559,34060,2017-11-23,27435,4
14560,30991,2017-11-23,25590,4
14561,34021,2017-11-23,30824,4
14562,28386,2017-11-23,28379,4
14563,32238,2017-11-23,30522,5
14564,30970,2017-11-23,25453,5
14565,32181,2017-11-23,30512,4
14566,32438,2017-11-23,8134,4
14567,34002,2017-11-23,29845,4
14568,31181,2017-11-23,28608,4
14569,28542,2017-11-13,27815,4
14570,29072,2017-11-23,25315,5
14571,33930,2017-11-23,30862,4
14572,28844,2017-11-23,27996,5
14573,33943,2017-11-23,25870,3
14574,30933,2017-11-23,20764,4
14575,32532,2017-11-23,30310,4
14576,27176,2017-11-23,27641,5
14577,32238,2017-11-22,30522,5
14578,32238,2017-11-21,30522,5
14579,32297,2017-11-23,27802,5
14580,29216,2017-11-23,28792,5
14581,34155,2017-11-24,30886,5
14582,30906,2017-11-24,25714,5
14583,30371,2017-11-24,28591,4
14584,34402,2017-11-24,31130,4
14585,30806,2017-11-24,5744,2
14586,34635,2017-11-24,31186,4
14587,32228,2017-11-24,16913,4
14588,34373,2017-11-24,30212,3
14589,32012,2017-11-24,27918,5
14590,34602,2017-11-24,31254,3
14591,34116,2017-11-24,30951,4
14592,32293,2017-11-24,30540,5
14593,30662,2017-11-24,29564,5
14594,34013,2017-11-24,30895,4
14595,28020,2017-11-24,2985,4
14596,34116,2017-11-23,30951,4
14597,34241,2017-11-24,30923,4
14598,34116,2017-11-22,30951,3
14599,34533,2017-11-24,31205,4
14600,34668,2017-11-24,31306,4
14601,33990,2017-11-24,30814,3
14602,29226,2017-11-23,26977,3
14603,34059,2017-11-24,30206,4
14604,28695,2017-11-24,28471,3
14605,29226,2017-11-24,26977,3
14606,30897,2017-11-24,19174,4
14607,34454,2017-11-24,30353,5
14608,33786,2017-11-24,27437,5
14609,34211,2017-11-24,31005,4
14610,32174,2017-11-24,30511,4
14611,31897,2017-11-23,30164,5
14612,32176,2017-11-24,12860,5
14613,30908,2017-11-24,29364,3
14614,34527,2017-11-24,31201,3
14615,28601,2017-11-24,28549,3
14616,32143,2017-11-24,29941,5
14617,31728,2017-11-23,9085,5
14618,31499,2017-11-24,30046,4
14619,27951,2017-11-24,26635,4
14620,34239,2017-11-24,27086,4
14621,32118,2017-11-24,30466,5
14622,33925,2017-11-24,27884,4
14623,31983,2017-11-24,30218,4
14624,31809,2017-11-24,30222,4
14625,34179,2017-11-24,28999,2
14626,29443,2017-11-24,25295,4
14627,34422,2017-11-24,31141,4
14628,34063,2017-11-24,30933,4
14629,34064,2017-11-24,30932,4
14630,30818,2017-11-24,29662,4
14631,28266,2017-11-24,28023,4
14632,32428,2017-11-24,27916,5
14633,34342,2017-11-24,31089,4
14634,34008,2017-11-24,7795,4
14635,30456,2017-11-24,21641,4
14636,30991,2017-11-24,25590,4
14637,28588,2017-11-24,28551,3
14638,34428,2017-11-24,31143,5
14639,34014,2017-11-24,26830,5
14640,32442,2017-11-24,30031,4
14641,31897,2017-11-24,30164,4
14642,32025,2017-11-24,30399,5
14643,32502,2017-11-24,30692,4
14644,34018,2017-11-24,9519,4
14645,34352,2017-11-24,31101,5
14646,28345,2017-11-24,26565,4
14647,34377,2017-11-24,31114,4
14648,31805,2017-11-24,30010,4
14649,32620,2017-11-24,30409,4
14650,30171,2017-11-24,27005,5
14651,34375,2017-11-24,31112,4
14652,34286,2017-11-24,26985,4
14653,34101,2017-11-23,30437,3
14654,34101,2017-11-24,30437,4
14655,30441,2017-11-24,20413,3
14656,33930,2017-11-24,30862,5
14657,33989,2017-11-24,30861,4
14658,27661,2017-11-24,25581,3
14659,30943,2017-11-24,28294,4
14660,32631,2017-11-24,30768,4
14661,31216,2017-11-24,29897,4
14662,34041,2017-11-24,24997,5
14663,33850,2017-11-24,29908,5
14664,34157,2017-11-24,27353,4
14665,29123,2017-11-24,18023,4
14666,31443,2017-11-24,26212,5
14667,32528,2017-11-24,12457,4
14668,32058,2017-11-24,30421,4
14669,29449,2017-11-24,25337,5
14670,31418,2017-11-24,29213,4
14671,29453,2017-11-24,25337,5
14672,29449,2017-11-23,25337,5
14673,31423,2017-11-24,27635,4
14674,29453,2017-11-23,25337,5
14675,34216,2017-11-24,11661,4
14676,32521,2017-11-24,30704,5
14677,33789,2017-11-24,29655,5
14678,30130,2017-11-24,29264,4
14679,28626,2017-11-24,27466,5
14680,34247,2017-11-24,31034,5
14681,32357,2017-11-24,26346,4
14682,28697,2017-11-24,28588,4
14683,32073,2017-11-24,30439,5
14684,32046,2017-11-24,13660,5
14685,29386,2017-11-24,26816,2
14686,34334,2017-11-24,27631,5
14687,32599,2017-11-24,24158,4
14688,33995,2017-11-24,25334,4
14689,31987,2017-11-24,29414,5
14690,33863,2017-11-24,27664,4
14691,32354,2017-11-24,28758,4
14692,32257,2017-11-24,25356,3
14693,33863,2017-11-23,27664,4
14694,32539,2017-11-24,30716,5
14695,33956,2017-11-23,26054,5
14696,34339,2017-11-24,31078,4
14697,32426,2017-11-24,29761,5
14698,34447,2017-11-24,31152,4
14699,34656,2017-11-24,31291,4
14700,32540,2017-11-24,29874,3
14701,30955,2017-11-24,29034,5
14702,34598,2017-11-24,31252,5
14703,32331,2017-11-24,29836,4
14704,33978,2017-11-24,27056,2
14705,31430,2017-11-24,26283,4
14706,34444,2017-11-24,28847,3
14707,27811,2017-11-24,25371,5
14708,32338,2017-11-24,28413,4
14709,31399,2017-11-24,26770,4
14710,34579,2017-11-24,31237,4
14711,34372,2017-11-24,31111,4
14712,31034,2017-11-24,26475,4
14713,31881,2017-11-24,29854,4
14714,32331,2017-11-23,29836,5
14715,34481,2017-11-24,31165,4
14716,32225,2017-11-24,30055,4
14717,34570,2017-11-24,31231,5
14718,28832,2017-11-24,27840,3
14719,31610,2017-11-24,29225,3
14720,34536,2017-11-24,18431,4
14721,29739,2017-11-24,17564,4
14722,31733,2017-11-24,29686,4
14723,30325,2017-11-24,24917,2
14724,29340,2017-11-24,28870,4
14725,34462,2017-11-24,27397,5
14726,34626,2017-11-24,30458,4
14727,32181,2017-11-24,30512,4
14728,31977,2017-11-24,30049,5
14729,31824,2017-11-24,29734,3
14730,34537,2017-11-24,31207,5
14731,31936,2017-11-24,29454,4
14732,34411,2017-11-24,31135,3
14733,29387,2017-11-24,28898,4
14734,29659,2017-11-24,27438,5
14735,34456,2017-11-24,29316,4
14736,31602,2017-11-24,29727,4
14737,31477,2017-11-24,30035,4
14738,34030,2017-11-24,30906,4
14739,32416,2017-11-24,26262,5
14740,33929,2017-11-24,27785,4
14741,31135,2017-11-24,29843,4
14742,31784,2017-11-24,28627,5
14743,34555,2017-11-24,31217,4
14744,32603,2017-11-24,29647,5
14745,27315,2017-11-24,7912,2
14746,34096,2017-11-24,30942,5
14747,34096,2017-11-23,30942,5
14748,34096,2017-11-22,30942,5
14749,31928,2017-11-24,6307,4
14750,34611,2017-11-24,31260,4
14751,33941,2017-11-24,30855,4
14752,34214,2017-11-24,31008,4
14753,34532,2017-11-24,17325,4
14754,33945,2017-11-23,28619,4
14755,33945,2017-11-22,28619,4
14756,34229,2017-11-24,31017,4
14757,34623,2017-11-24,29331,5
14758,34229,2017-11-23,31017,4
14759,32612,2017-11-24,30153,4
14760,32527,2017-11-24,30048,5
14761,32129,2017-11-24,27489,3
14762,30802,2017-11-24,28886,3
14763,29382,2017-11-24,27245,4
14764,32660,2017-11-24,17994,4
14765,29655,2017-11-24,27245,4
14766,34636,2017-11-24,30253,4
14767,34123,2017-11-24,30953,4
14768,31258,2017-11-24,19114,5
14769,34661,2017-11-24,31221,4
14770,32295,2017-11-24,26078,5
14771,34464,2017-11-24,31160,4
14772,27542,2017-11-23,27926,5
14773,28280,2017-11-24,24152,4
14774,27542,2017-11-24,27926,3
14775,30698,2017-11-24,26902,3
14776,30579,2017-11-24,28072,3
14777,30579,2017-11-23,28072,3
14778,33975,2017-11-24,27836,5
14779,34192,2017-11-24,25845,5
14780,32485,2017-11-24,29858,4
14781,31321,2017-11-24,29599,4
,,,,
Hampir mirip kualitas makanan kulina wlpun berbeda mitra. Tp saya lebih suka dr mitra yg ini.,,,,
"
14782,30492,2017-11-24""",26103,5,,
14783,32155,2017-11-24,30488,3
14784,31086,2017-11-24,29036,5
14785,32550,2017-11-24,30017,4
14786,32550,2017-11-23,30017,4
14787,34522,2017-11-24,31175,4
14788,30629,2017-11-24,29543,4
14789,34400,2017-11-24,30040,5
14790,34024,2017-11-23,25872,3
14791,34024,2017-11-22,25872,3
14792,34024,2017-11-24,25872,4
14793,34254,2017-11-24,26251,5
14794,32552,2017-11-24,30490,5
14795,31693,2017-11-24,26778,4
14796,26699,2017-11-24,20576,5
14797,32190,2017-11-24,29363,4
14798,33928,2017-11-24,30795,4
14799,30821,2017-11-24,28383,4
14800,34494,2017-11-24,31176,3
14801,34102,2017-11-24,26520,4
14802,32436,2017-11-24,30640,4
14803,32651,2017-11-23,30778,5
14804,29286,2017-11-23,28245,4
14805,29286,2017-11-24,28245,4
14806,32582,2017-11-24,27924,5
14807,31718,2017-11-23,29606,4
14808,31718,2017-11-24,29606,5
14809,27678,2017-11-24,27246,5
14810,33998,2017-11-24,30889,4
14811,32410,2017-11-24,30609,4
14812,26543,2017-11-24,26210,5
14813,32461,2017-11-24,26591,4
14814,30760,2017-11-24,25630,3
14815,34268,2017-11-24,31033,4
14816,29358,2017-11-24,24766,5
14817,27605,2017-11-24,22657,3
14818,34074,2017-11-24,30935,4
14819,31524,2017-11-24,26624,5
14820,29881,2017-11-24,17324,5
14821,30970,2017-11-25,25453,5
14822,30970,2017-11-25,25453,5
14823,34133,2017-11-24,30531,4
14824,31422,2017-11-23,29398,3
14825,34641,2017-11-24,31279,4
14826,34209,2017-11-24,30956,4
14827,31800,2017-11-24,30127,4
14828,34419,2017-11-24,30258,3
14829,33878,2017-11-24,30830,4
14830,32238,2017-11-24,30522,5
14831,26545,2017-11-24,25953,4
14832,30594,2017-11-24,28646,5
14833,32536,2017-11-24,30005,5
14834,27822,2017-11-24,27909,4
14835,34107,2017-11-24,27769,3
14836,33788,2017-11-23,28700,5
14837,33788,2017-11-24,28700,4
14838,34002,2017-11-24,29845,3
14839,32469,2017-11-24,16366,4
14840,34331,2017-11-23,6422,4
14841,34053,2017-11-24,30187,5
14842,32313,2017-11-24,30553,4
14843,32628,2017-11-24,8295,5
14844,34071,2017-11-24,26670,3
14845,34378,2017-11-24,31115,4
14846,32037,2017-11-24,20249,5
14847,33864,2017-11-24,29233,4
14848,34060,2017-11-24,27435,4
14849,32083,2017-11-22,5722,4
14850,34330,2017-11-24,30381,4
14851,34519,2017-11-24,31197,4
14852,32150,2017-11-24,30485,4
14853,34076,2017-11-24,16177,4
14854,34315,2017-11-24,10998,4
14855,34079,2017-11-24,25582,4
14856,30371,2017-11-27,28591,4
14857,32291,2017-11-24,30544,4
14858,34960,2017-11-27,31505,4
14859,34342,2017-11-27,31089,5
14860,32194,2017-11-27,30387,4
14861,33786,2017-11-27,27437,5
14862,31652,2017-11-27,29917,5
14863,35065,2017-11-27,31616,5
14864,29659,2017-11-27,27438,2
,,,,
Untuk sambelnya. Sambel ya HARUS PEDES. Maaf,tapi saya paling kesel kalau sambel alih2 pedes,"malah manis """,,
14865,35027,2017-11-27,3220,3
14866,34367,2017-11-27,31106,4
14867,34706,2017-11-27,31335,5
14868,34532,2017-11-27,17325,4
14869,29284,2017-11-27,28692,5
14870,34737,2017-11-27,31097,3
14871,34578,2017-11-27,9156,4
14872,34882,2017-11-27,19567,5
14873,31422,2017-11-27,29398,4
14874,31746,2017-11-27,30205,4
14875,34861,2017-11-27,8410,4
14876,31822,2017-11-27,29423,4
14877,29340,2017-11-27,28870,4
14878,32126,2017-11-27,28641,5
14879,35017,2017-11-27,31565,4
14880,25144,2017-11-27,26023,4
14881,28697,2017-11-27,28588,5
14882,32025,2017-11-27,30399,4
14883,35030,2017-11-27,30701,5
14884,34820,2017-11-27,21641,4
14885,34400,2017-11-27,30040,4
14886,34504,2017-11-27,31039,3
14887,34997,2017-11-27,31546,4
14888,35052,2017-11-27,31609,5
14889,30023,2017-11-27,13552,4
14890,34909,2017-11-27,31431,4
14891,29123,2017-11-27,18023,4
14892,34759,2017-11-27,25681,4
14893,34881,2017-11-27,31424,5
14894,34369,2017-11-27,30845,3
14895,34059,2017-11-27,30206,5
14896,30661,2017-11-27,29563,5
14897,34752,2017-11-27,30414,4
14898,31931,2017-11-27,28466,4
14899,32317,2017-11-27,25232,5
14900,34364,2017-11-27,31105,4
14901,34274,2017-11-27,27338,4
14902,35002,2017-11-27,31552,5
14903,31035,2017-11-27,29781,4
14904,35018,2017-11-27,3040,4
14905,34561,2017-11-27,30772,4
14906,31663,2017-11-27,13104,4
14907,33904,2017-11-27,27841,4
14908,29272,2017-11-27,28826,4
14909,34719,2017-11-27,31355,4
14910,34223,2017-11-27,31014,5
14911,34599,2017-11-27,31251,3
14912,33994,2017-11-27,30678,4
14913,32328,2017-11-27,30563,4
14914,32571,2017-11-27,30730,5
14915,34979,2017-11-27,31520,5
14916,34465,2017-11-27,11141,4
14917,34454,2017-11-27,30353,5
14918,34707,2017-11-27,31336,5
14919,34363,2017-11-27,31107,4
14920,34636,2017-11-27,30253,4
14921,34827,2017-11-27,12860,5
14922,28805,2017-11-27,25302,5
14923,34954,2017-11-27,31496,4
14924,34977,2017-11-27,24616,4
14925,34708,2017-11-27,30172,5
14926,29533,2017-11-27,26963,5
14927,34591,2017-11-27,31242,4
14928,33836,2017-11-23,29456,3
14929,34854,2017-11-27,31412,4
14930,34832,2017-11-27,27620,4
14931,34087,2017-11-27,30939,4
14932,30701,2017-11-27,25212,4
14933,34447,2017-11-27,31152,4
14934,33824,2017-11-27,29740,5
14935,34623,2017-11-27,29331,5
14936,34988,2017-11-27,31536,5
14937,34770,2017-11-27,30590,3
14938,31034,2017-11-27,26475,4
14939,35050,2017-11-27,30294,5
14940,33792,2017-11-27,27579,4
14941,35044,2017-11-27,31597,4
14942,34609,2017-11-27,31255,4
14943,31013,2017-11-27,29769,4
14944,34785,2017-11-27,30218,4
14945,34485,2017-11-27,17884,5
14946,34746,2017-11-27,28224,5
14947,34411,2017-11-27,31135,5
14948,32357,2017-11-27,26346,5
14949,35058,2017-11-27,31613,5
14950,34776,2017-11-27,14093,5
14951,29449,2017-11-27,25337,4
14952,29453,2017-11-27,25337,4
14953,33804,2017-11-27,24341,3
14954,34352,2017-11-27,31101,5
14955,34720,2017-11-27,31356,4
14956,34433,2017-11-27,3459,4
14957,31135,2017-11-27,29843,4
14958,34586,2017-11-27,31240,4
14959,30933,2017-11-27,20764,4
14960,34102,2017-11-27,26520,4
14961,34395,2017-11-27,27800,2
14962,34402,2017-11-27,31130,4
14963,33872,2017-11-27,29079,4
14964,33915,2017-11-27,30849,4
14965,29206,2017-11-27,28787,5
14966,34115,2017-11-24,30950,3
14967,25000,2017-11-27,25611,4
14968,31345,2017-11-27,29979,4
14969,30594,2017-11-27,28646,5
14970,31944,2017-11-23,30286,1
14971,34428,2017-11-27,31143,5
14972,30991,2017-11-27,25590,4
14973,34116,2017-11-27,30951,5
14974,34528,2017-11-27,31196,5
14975,32634,2017-11-27,30686,5
14976,34178,2017-11-27,30985,4
14977,35076,2017-11-27,30795,4
14978,35045,2017-11-27,31602,4
14979,34155,2017-11-27,30886,5
14980,34295,2017-11-27,31067,3
14981,33847,2017-11-27,28221,5
14982,34316,2017-11-27,30542,4
14983,34537,2017-11-27,31207,4
14984,27769,2017-11-27,2418,4
14985,34540,2017-11-27,28662,4
14986,31610,2017-11-27,29225,4
14987,34660,2017-11-27,31297,5
14988,34715,2017-11-27,31345,4
14989,34598,2017-11-27,31252,4
14990,27769,2017-11-24,2418,4
14991,34115,2017-11-27,30950,5
14992,27815,2017-11-27,28119,5
14993,29358,2017-11-27,24766,5
14994,35011,2017-11-27,20639,4
14995,34176,2017-11-27,30984,4
14996,32336,2017-11-27,19091,5
14997,34622,2017-11-27,26332,2
14998,31403,2017-11-27,25214,4
14999,34899,2017-11-27,25144,4
15000,32637,2017-11-27,27340,3
15001,28576,2017-11-27,25697,4
15002,30943,2017-11-27,28294,4
15003,34973,2017-11-27,30553,4
15004,34958,2017-11-27,31193,5
15005,32531,2017-11-27,30709,4
15006,34025,2017-11-27,30901,4
15007,31304,2017-11-27,27745,5
15008,34014,2017-11-27,26830,5
15009,34921,2017-11-27,27411,4
15010,31443,2017-11-27,26212,4
15011,30897,2017-11-27,19174,4
15012,28280,2017-11-27,24152,4
15013,32129,2017-11-27,27489,4
15014,27765,2017-11-27,2500,5
15015,31691,2017-11-27,26029,4
15016,30171,2017-11-27,27005,5
15017,32603,2017-11-27,29647,5
15018,29433,2017-11-27,28821,5
15019,32469,2017-11-27,16366,4
15020,34922,2017-11-27,30111,4
15021,34031,2017-11-27,28104,3
15022,34722,2017-11-27,29414,4
15023,34661,2017-11-27,31221,4
15024,29805,2017-11-27,29107,3
15025,33828,2017-11-27,28183,5
15026,33828,2017-11-24,28183,4
15027,31733,2017-11-27,29686,4
15028,26540,2017-11-27,25339,5
15029,32582,2017-11-27,27924,4
15030,34701,2017-11-27,30467,4
15031,32633,2017-11-27,30103,5
15032,34862,2017-11-27,31417,3
15033,29226,2017-11-27,26977,3
15034,35039,2017-11-27,27325,5
15035,34522,2017-11-27,31175,3
15036,31078,2017-11-27,28830,4
15037,35028,2017-11-27,31589,5
15038,34339,2017-11-27,31078,4
15039,34519,2017-11-27,31197,4
15040,28695,2017-11-27,28471,5
15041,34656,2017-11-27,31291,3
15042,34610,2017-11-27,31261,4
15043,29881,2017-11-27,17324,4
15044,34727,2017-11-27,28167,4
15045,33864,2017-11-27,29233,4
15046,29739,2017-11-27,17564,4
15047,31399,2017-11-27,26770,4
15048,30830,2017-11-27,29672,5
15049,31181,2017-11-27,28608,3
15050,34415,2017-11-27,30115,4
15051,33990,2017-11-27,30814,4
15052,34967,2017-11-27,30031,4
15053,34868,2017-11-27,28074,3
15054,34809,2017-11-27,29752,4
15055,34570,2017-11-27,31231,4
15056,34060,2017-11-27,27435,5
15057,34915,2017-11-27,7269,4
15058,34815,2017-11-27,31392,4
15059,34782,2017-11-27,30392,5
15060,35081,2017-11-27,30948,4
15061,34503,2017-11-27,31021,5
15062,31976,2017-11-24,26857,5
15063,32649,2017-11-27,29337,4
15064,34456,2017-11-27,29316,2
15065,28626,2017-11-27,27466,5
15066,29700,2017-11-27,10307,4
15067,32310,2017-11-27,11387,5
15068,32521,2017-11-27,30704,5
15069,34527,2017-11-27,31201,4
15070,31606,2017-11-27,26282,4
15071,28924,2017-11-27,28602,5
15072,34095,2017-11-27,30941,5
15073,31756,2017-11-27,26382,4
15074,34860,2017-11-27,30511,4
15075,34643,2017-11-27,31280,4
15076,27923,2017-11-27,20419,4
15077,35057,2017-11-27,26565,4
15078,34378,2017-11-27,31115,4
15079,34206,2017-11-27,26779,4
15080,32612,2017-11-27,30153,5
15081,28866,2017-11-27,25203,4
15082,31466,2017-11-27,29918,5
15083,34169,2017-11-27,22628,5
15084,28866,2017-11-24,25203,4
15085,28601,2017-11-27,28549,4
15086,31216,2017-11-27,29897,4
15087,34579,2017-11-27,31237,5
15088,34032,2017-11-27,25881,4
15089,34349,2017-11-27,31099,3
15090,30411,2017-11-27,26919,4
15091,34074,2017-11-27,30935,4
15092,32002,2017-11-27,26871,4
15093,30796,2017-11-27,26691,5
15094,34741,2017-11-27,27574,5
15095,34955,2017-11-27,22763,4
15096,34550,2017-11-27,28131,5
15097,31258,2017-11-27,19114,5
15098,33810,2017-11-27,30799,4
15099,34396,2017-11-27,20592,5
15100,34641,2017-11-27,31279,4
15101,34957,2017-11-27,31497,4
15102,34730,2017-11-27,31329,4
15103,34458,2017-11-27,29701,4
15104,34162,2017-11-27,30945,4
15105,33788,2017-11-27,28700,4
15106,31499,2017-11-27,30046,4
15107,32329,2017-11-27,28852,4
15108,29660,2017-11-27,18403,4
15109,32539,2017-11-27,30716,5
15110,34721,2017-11-27,31354,4
15111,26545,2017-11-27,25953,4
15112,34602,2017-11-27,31254,2
15113,32046,2017-11-27,13660,4
15114,34758,2017-11-27,31370,4
15115,30651,2017-11-27,29010,5
15116,34791,2017-11-27,28931,3
15117,32295,2017-11-27,26078,5
15118,34222,2017-11-27,28987,5
15119,31727,2017-11-27,29439,5
15120,28124,2017-11-27,28306,5
15121,28124,2017-11-24,28306,5
15122,31464,2017-11-27,29953,5
15123,34980,2017-11-27,31522,4
15124,31998,2017-11-27,30388,4
15125,34766,2017-11-27,31349,4
15126,28417,2017-11-27,25742,4
15127,35040,2017-11-27,30913,4
15128,31086,2017-11-27,29036,5
15129,32040,2017-11-23,29633,5
15130,32040,2017-11-27,29633,5
15131,35034,2017-11-27,31594,5
15132,30527,2017-11-27,28388,5
15133,34298,2017-11-27,29310,4
15134,33858,2017-11-27,28957,3
15135,26699,2017-11-27,20576,5
15136,29670,2017-11-27,29047,3
15137,34241,2017-11-27,30923,5
15138,34330,2017-11-27,30381,4
15139,31602,2017-11-27,29727,4
15140,34863,2017-11-27,24683,3
15141,34907,2017-11-27,31446,5
15142,34840,2017-11-27,31402,4
15143,32409,2017-11-24,30608,4
15144,32461,2017-11-27,26591,4
15145,33999,2017-11-27,26536,4
15146,34194,2017-11-27,30208,4
15147,32507,2017-11-27,30694,4
15148,34739,2017-11-27,27323,5
15149,28809,2017-11-27,19700,5
15150,34981,2017-11-27,31528,4
15151,34738,2017-11-27,31365,4
15152,33956,2017-11-27,26054,4
15153,34324,2017-11-27,31086,1
15154,35055,2017-11-27,27769,4
15155,31894,2017-11-27,30062,4
15156,34808,2017-11-27,31390,4
15157,30357,2017-11-28,24944,4
15158,32502,2017-11-27,30692,3
15159,31361,2017-11-27,29985,5
15160,34635,2017-11-27,31186,5
15161,32079,2017-11-27,29373,4
15162,34461,2017-11-27,31133,4
15163,34461,2017-11-23,31133,4
15164,34461,2017-11-24,31133,5
15165,32331,2017-11-27,29836,5
15166,28059,2017-11-27,27561,5
15167,31321,2017-11-27,29599,4
15168,31523,2017-11-27,30061,4
15169,29369,2017-11-27,28888,4
15170,33817,2017-11-27,28004,4
15171,34289,2017-11-27,30756,4
15172,30662,2017-11-27,29564,5
15173,29839,2017-11-28,22980,4
15174,35084,2017-11-27,29999,4
15175,33997,2017-11-27,30888,4
15176,30906,2017-11-27,25714,4
15177,34053,2017-11-27,30187,5
15178,31629,2017-11-27,8431,4
15179,32155,2017-11-27,30488,4
15180,34621,2017-11-27,13420,4
15181,34101,2017-11-27,30437,4
15182,25489,2017-11-27,13669,4
15183,30378,2017-11-24,27645,4
15184,30378,2017-11-27,27645,4
15185,34372,2017-11-27,31111,3
15186,31349,2017-11-27,29982,4
15187,34738,2017-11-28,31365,4
15188,35295,2017-11-28,30005,4
15189,34555,2017-11-28,31217,2
15190,34342,2017-11-28,31089,5
15191,34770,2017-11-28,30590,3
15192,35018,2017-11-28,3040,4
15193,35389,2017-11-28,31315,4
15194,34621,2017-11-28,13420,3
15195,34402,2017-11-28,31130,2
15196,31159,2017-11-28,29861,4
15197,34504,2017-11-28,31039,4
15198,28639,2017-11-28,28229,2
15199,34385,2017-11-27,30416,4
15200,35341,2017-11-28,31798,4
15201,35234,2017-11-28,31725,3
15202,34967,2017-11-28,30031,4
15203,31652,2017-11-28,29917,3
15204,35159,2017-11-28,26224,4
15205,35021,2017-11-28,31577,4
15206,35323,2017-11-28,31794,2
15207,31691,2017-11-28,26029,3
15208,35312,2017-11-28,31699,4
15209,32058,2017-11-28,30421,4
15210,34195,2017-11-28,27789,3
15211,30830,2017-11-28,29672,5
15212,34012,2017-11-28,28599,5
15213,29386,2017-11-28,26816,4
15214,32025,2017-11-28,30399,4
15215,34485,2017-11-28,17884,5
15216,35174,2017-11-28,31651,5
15217,31499,2017-11-28,30046,5
15218,35205,2017-11-28,29527,5
15219,32521,2017-11-28,30704,5
15220,34947,2017-11-28,31488,5
15221,32086,2017-11-28,30449,1
15222,32329,2017-11-28,28852,5
15223,34638,2017-11-28,30797,3
15224,32609,2017-11-28,29782,4
15225,34364,2017-11-28,31105,4
15226,30023,2017-11-28,13552,5
15227,34444,2017-11-28,28847,3
15228,35313,2017-11-28,31786,4
15229,28266,2017-11-28,28023,5
15230,32310,2017-11-28,11387,4
15231,34533,2017-11-28,31205,5
15232,30371,2017-11-28,28591,4
15233,31746,2017-11-28,30205,4
15234,35002,2017-11-28,31552,5
15235,29123,2017-11-28,18023,4
15236,34710,2017-11-28,31339,4
15237,34864,2017-11-28,31418,4
