"id","user_id"
74375,12244
79699,12244
9565,12250
10498,12250
10958,12250
21148,12259
21149,12259
36568,12259
50548,12259
53042,12259
53046,12259
53047,12259
56777,12259
59053,12259
59059,12259
63782,12259
63783,12259
63784,12259
68275,12259
68278,12259
9567,12261
10444,12261
10731,12261
86565,12268
64473,12271
64481,12271
64946,12271
64977,12271
9569,12274
10273,12274
13568,12278
14096,12278
78675,12278
81943,12278
82188,12278
84729,12278
86109,12278
94328,12278
100503,12278
9572,12283
10499,12283
9574,12289
10446,12289
46350,12293
9575,12294
10500,12294
9576,12296
10732,12296
11937,12296
11938,12296
11943,12296
12436,12296
9578,12299
10635,12299
9585,12301
10503,12301
10883,12301
9587,12303
9580,12305
10501,12305
10882,12305
11362,12305
15371,12305
15744,12305
16191,12305
16678,12305
17275,12305
17797,12305
18008,12305
18440,12305
19271,12305
9583,12310
10502,12310
12592,12310
12935,12310
14360,12310
14888,12310
45452,12339
55361,12339
65150,12339
72755,12339
9588,12341
10939,12341
12106,12341
12398,12341
12579,12341
9963,12343
10564,12343
9611,12347
9613,12347
9614,12347
10734,12347
45882,12347
9592,12354
10504,12354
9594,12361
10505,12361
9596,12367
9597,12367
9598,12367
10506,12367
9599,12372
16436,12374
18490,12374
18792,12374
20625,12374
102827,12374
9600,12376
10650,12376
9605,12384
9606,12384
11623,12384
11624,12384
12157,12384
9607,12386
10638,12386
11007,12386
74565,12392
9610,12399
9849,12399
10520,12399
14528,12408
9615,12449
14151,12449
9819,12451
10516,12451
9626,12457
32528,12457
34940,12457
10842,12472
11809,12472
12047,12472
9623,12475
9628,12475
10735,12475
11282,12475
38157,12475
45222,12475
47621,12475
9618,12480
9944,12481
10555,12481
9825,12493
10404,12493
9621,12497
10508,12497
11074,12497
11896,12497
12426,12497
9624,12498
9625,12498
11489,12498
11614,12506
12154,12506
12413,12506
43300,12506
53835,12506
54029,12506
27612,12510
9630,12512
10401,12512
12650,12515
13241,12515
13337,12515
13838,12515
9813,12517
10640,12517
10695,12517
11559,12517
11807,12517
9816,12520
11219,12520
9830,12524
10405,12524
38288,12524
39689,12524
9818,12528
10515,12528
9829,12543
10519,12543
11364,12543
22254,12543
22439,12543
22634,12543
22635,12543
22727,12543
22728,12543
22729,12543
23247,12543
23766,12543
23935,12543
23936,12543
24676,12543
26318,12543
42396,12543
52516,12543
62001,12543
62002,12543
9827,12546
10736,12546
9822,12549
10402,12549
9824,12557
10403,12557
9928,12563
10937,12563
11432,12563
9828,12564
9884,12576
9930,12576
9932,12576
10549,12576
108164,12576
10278,12582
11019,12582
9856,12587
10888,12587
11346,12587
11847,12587
65067,12587
28013,12597
9832,12604
9853,12609
10523,12609
9850,12616
9851,12616
10521,12616
10886,12616
17598,12617
17940,12617
9854,12625
10887,12625
11514,12625
13006,12625
9952,12627
10559,12627
9858,12633
11199,12636
11335,12636
12547,12636
13089,12636
43371,12636
11235,12639
11777,12639
9859,12644
11347,12644
11647,12644
11833,12644
12055,12644
12558,12644
12800,12644
13252,12644
13486,12644
13868,12644
14020,12644
14490,12644
14924,12644
14998,12644
15517,12644
15842,12644
16131,12644
16545,12644
16708,12644
17051,12644
17424,12644
17823,12644
18145,12644
18176,12644
18584,12644
18975,12644
21394,12644
21453,12644
21532,12644
21889,12644
22098,12644
22300,12644
11168,12648
11763,12648
10084,12666
10575,12666
31454,12669
36977,12669
39853,12669
49501,12669
84645,12669
88008,12669
9861,12679
10525,12679
11365,12679
86845,12689
88569,12689
92652,12689
95122,12689
98339,12689
99535,12689
9865,12700
14863,12700
9866,12706
9867,12717
11556,12717
12303,12717
9868,12719
10737,12719
55328,12719
10714,12722
11386,12722
9869,12723
10526,12723
9874,12734
10527,12734
11617,12734
12155,12734
12737,12737
9877,12739
10530,12739
9876,12740
10529,12740
10889,12740
18064,12740
21347,12740
22534,12740
23460,12740
24630,12740
24843,12740
30167,12740
37064,12740
53811,12740
63771,12740
82856,12740
101804,12740
113146,12740
9875,12741
10528,12741
9892,12745
10535,12745
71796,12746
9881,12750
10740,12750
11238,12750
12296,12750
21819,12750
21903,12750
24359,12750
31708,12750
35623,12750
10327,12751
11139,12751
9883,12754
10741,12754
13307,12755
13309,12755
13311,12755
13827,12755
109314,12755
9894,12758
10536,12758
39238,12758
48133,12758
9885,12760
10742,12760
30480,12760
56477,12760
56745,12760
62386,12760
73438,12760
27827,12761
29331,12761
30973,12761
30979,12761
36124,12761
42004,12761
9895,12774
10743,12774
11445,12780
11875,12780
12555,12780
13034,12780
14785,12780
15175,12780
15272,12780
15833,12780
16519,12780
16942,12780
18084,12780
9898,12781
10537,12781
10892,12781
9901,12786
10744,12786
9899,12787
9987,12787
10538,12787
35948,12787
37469,12787
73122,12787
75172,12787
97552,12787
9905,12790
10960,12790
9904,12793
10745,12793
9985,12797
10571,12797
11276,12798
16352,12798
16734,12798
17112,12798
20085,12798
20087,12798
23575,12798
25182,12798
30924,12798
30925,12798
73412,12798
80639,12798
112728,12798
115349,12798
115926,12798
9906,12802
10746,12802
11008,12802
50355,12802
50366,12802
9908,12811
9909,12811
10540,12811
11527,12811
12129,12811
9910,12812
10747,12812
10418,12813
9914,12817
10542,12817
9911,12819
10541,12819
15805,12820
9915,12822
10543,12822
9913,12823
10090,12824
9912,12825
10748,12825
9921,12829
10544,12829
13955,12831
9922,12833
9923,12833
10749,12833
70447,12834
9926,12839
10750,12839
11009,12839
9949,12843
10752,12843
9933,12845
9937,12845
10552,12845
9935,12847
10550,12847
9936,12848
10551,12848
41879,12848
105446,12848
9938,12852
10553,12852
9940,12854
9941,12854
14598,12854
9943,12857
10554,12857
9966,12859
10755,12859
11011,12859
9951,12860
10753,12860
11010,12860
30995,12860
30999,12860
32176,12860
34827,12860
46649,12860
9948,12862
10558,12862
9953,12863
10560,12863
9950,12864
10120,12869
10582,12869
9954,12870
10561,12870
48516,12870
51348,12870
64757,12870
51815,12873
9956,12878
9957,12883
10562,12883
9959,12886
9960,12889
66560,12889
9962,12894
10563,12894
9967,12895
10565,12895
9965,12896
9969,12896
9970,12896
10756,12896
9968,12902
10685,12902
11597,12902
110138,12908
112289,12908
9982,12912
9983,12912
9984,12912
10570,12912
9973,12913
10758,12913
9974,12916
9975,12916
10567,12916
10896,12916
9977,12922
10568,12922
9978,12925
10759,12925
9979,12929
27626,12954
9986,12969
10087,12969
10577,12969
32299,12969
32340,12969
32425,12969
108843,12969
12231,12975
9988,12985
9990,12985
14058,12990
9994,13002
10857,13002
10858,13002
10859,13002
10934,13002
11739,13002
12438,13002
10348,13012
10970,13012
9992,13015
9993,13016
10573,13016
11648,13016
11650,13016
11651,13016
12170,13016
12966,13016
13460,13016
14079,13016
14140,13016
14675,13016
15354,13016
15645,13016
16163,13016
16604,13016
63050,13024
64987,13024
10083,13026
10574,13026
10088,13049
10321,13063
11028,13063
12375,13068
12896,13068
13280,13068
14063,13068
14655,13068
15990,13068
35024,13068
110823,13068
114584,13068
10091,13075
10761,13075
10094,13081
10116,13081
10201,13081
10899,13081
10095,13082
10762,13082
10305,13093
10361,13093
10976,13093
10098,13096
10578,13096
10961,13096
10100,13100
10763,13100
11188,13100
11770,13100
10101,13104
10830,13104
11568,13104
11616,13104
12909,13104
13026,13104
13471,13104
14692,13104
15297,13104
17187,13104
17212,13104
18088,13104
21361,13104
24115,13104
24884,13104
24988,13104
27516,13104
31663,13104
72206,13104
79539,13104
79618,13104
101392,13104
10102,13107
10579,13107
10103,13108
10580,13108
11368,13108
10105,13113
10106,13125
10109,13125
10110,13125
10112,13145
10202,13145
11015,13145
12723,13160
25017,13160
47581,13160
47826,13160
10851,13162
12104,13162
12496,13162
13238,13162
10113,13172
10196,13172
11662,13172
11993,13172
37463,13172
37466,13172
37505,13172
10296,13175
10916,13175
11173,13175
11765,13175
11962,13175
12478,13175
12601,13175
13335,13175
13836,13175
10114,13178
10346,13178
11744,13178
40146,13184
45134,13184
11515,13186
10221,13189
11053,13189
11683,13189
10115,13203
12239,13213
10193,13218
10898,13218
10299,13233
11024,13233
12040,13233
12041,13233
12615,13233
13301,13233
13825,13233
14106,13233
14203,13233
14204,13233
15287,13233
15759,13233
16798,13233
74723,13233
10162,13246
10583,13246
10166,13252
10585,13252
81822,13252
88467,13252
10167,13258
10586,13258
35029,13258
10165,13259
10584,13259
11151,13259
11758,13259
60472,13259
10169,13264
10198,13280
10349,13282
10971,13282
36078,13282
36129,13282
10207,13283
10901,13283
41943,13283
45674,13283
13347,13286
15372,13286
16081,13286
110644,13286
12945,13309
10213,13311
10903,13311
16508,13311
16893,13311
21971,13311
11202,13317
25522,13317
25550,13317
25551,13317
25553,13317
28364,13317
102567,13317
10326,13323
11504,13323
12001,13323
10220,13325
11018,13325
10223,13329
10948,13329
11434,13329
11261,13330
11784,13330
16509,13334
16510,13334
16511,13334
74224,13352
74903,13352
75857,13352
83270,13352
85311,13352
87673,13352
93895,13352
94156,13352
106516,13352
106517,13352
107002,13352
36948,13355
54651,13355
10224,13374
10904,13374
10225,13375
10905,13375
90474,13375
92266,13375
92282,13375
92657,13375
10226,13376
11075,13376
11037,13386
11812,13386
13440,13386
34814,13386
38541,13386
38741,13386
40413,13386
40994,13386
41803,13386
46442,13386
48800,13386
10231,13387
10909,13387
10277,13392
105981,13392
112993,13392
11175,13393
11176,13393
11766,13393
10276,13394
10911,13394
11120,13394
11701,13394
10294,13397
10915,13397
10606,13399
11221,13399
11998,13399
12813,13399
13255,13399
13819,13399
14456,13399
15098,13399
15544,13399
16005,13399
16529,13399
16945,13399
17194,13399
17584,13399
17987,13399
18154,13399
18238,13399
18896,13399
19309,13399
20388,13399
20410,13399
20412,13399
20481,13399
20780,13399
20830,13399
20959,13399
21017,13399
21119,13399
23869,13399
31095,13399
46453,13399
55100,13399
63837,13399
68785,13399
10284,13402
11664,13402
11994,13402
11112,13403
10288,13406
10913,13406
10301,13407
10608,13407
10648,13407
10290,13413
10297,13413
11806,13413
12835,13413
12366,13417
12927,13417
10295,13419
11023,13419
10308,13420
10919,13420
31898,13420
31984,13420
34621,13420
115802,13420
10306,13435
10307,13436
10918,13436
10309,13437
10920,13437
11178,13437
11767,13437
12522,13437
13450,13437
14263,13437
16317,13437
16443,13437
18274,13437
13621,13443
13622,13443
10312,13445
10313,13445
11192,13445
13728,13445
39257,13445
50258,13445
10314,13447
12743,13447
13731,13447
10320,13450
11027,13450
11131,13450
11132,13450
11148,13450
11756,13450
10322,13453
11029,13453
10318,13454
28560,13458
10323,13459
10924,13459
10845,13461
12103,13461
12396,13461
18174,13461
20646,13461
10324,13467
10325,13467
10925,13467
10347,13470
11140,13470
10339,13473
10967,13473
10340,13474
10410,13474
11144,13474
10342,13480
10345,13483
10969,13483
10350,13493
10423,13493
10983,13493
10352,13495
10973,13495
10353,13496
11141,13496
11326,13496
11490,13496
11999,13496
10355,13500
15823,13500
10354,13501
10974,13501
103747,13501
10356,13502
10359,13502
10975,13502
11249,13502
11782,13502
10363,13513
11079,13513
10365,13521
10977,13521
10367,13533
11745,13533
10450,13541
11085,13541
11452,13541
11879,13541
12688,13541
13111,13541
10380,13543
10381,13543
10820,13543
12510,13543
24440,13545
28852,13545
53087,13545
57890,13545
75607,13545
11605,13552
12147,13552
24491,13552
30023,13552
46075,13552
53817,13552
53818,13552
10374,13556
10978,13556
11116,13560
10665,13570
12097,13570
10377,13584
12045,13584
10379,13590
11080,13590
11923,13597
12430,13597
10382,13598
11358,13598
10383,13599
11143,13599
10407,13600
10414,13603
11145,13603
11269,13603
10408,13611
11081,13611
10475,13613
11091,13613
51845,13613
53384,13613
88027,13613
88867,13613
90918,13613
90924,13613
91096,13613
91098,13613
91099,13613
99436,13613
10412,13627
10981,13627
10613,13628
11094,13628
10416,13635
11083,13635
11548,13635
12006,13635
10807,13637
11412,13637
21968,13637
21975,13637
10419,13639
11359,13639
10420,13640
11300,13640
11870,13640
10422,13645
10424,13647
11084,13647
17465,13651
76869,13651
13782,13652
14452,13652
16914,13652
17136,13652
17153,13652
17972,13652
22043,13652
23163,13652
23165,13652
23167,13652
24005,13652
24622,13652
25134,13652
25838,13652
25929,13652
30960,13652
35311,13652
38993,13652
44663,13652
46983,13652
51902,13652
57920,13652
94345,13652
96758,13652
98596,13652
102626,13652
110523,13652
112380,13652
115298,13652
10427,13656
11360,13656
29171,13660
30484,13660
30490,13660
30491,13660
30497,13660
32046,13660
35578,13660
45886,13660
50409,13660
55265,13660
55268,13660
89356,13660
90280,13660
11637,13666
11717,13666
12176,13666
10428,13668
10429,13668
10430,13669
25489,13669
34948,13669
10431,13672
10432,13674
10434,13675
11851,13675
10591,13684
10848,13695
10454,13704
11087,13704
10457,13709
11646,13710
12311,13710
12759,13710
14575,13710
21039,13710
21699,13710
48312,13710
53846,13710
54797,13710
55983,13710
62152,13710
62450,13710
64436,13710
68178,13710
74136,13710
74138,13710
76861,13710
80525,13710
88407,13710
88493,13710
88888,13710
102137,13710
109351,13710
12988,13729
10678,13734
11379,13734
11714,13734
11099,13742
11274,13742
10463,13744
10464,13744
10471,13779
11283,13779
103820,13779
14649,13783
14652,13783
14702,13783
10474,13784
11478,13784
12050,13784
12662,13784
13327,13784
14558,13784
66603,13784
110847,13784
10587,13804
11092,13804
10588,13809
11855,13809
13639,13809
13888,13809
14735,13809
69718,13809
90077,13809
10652,13810
11668,13810
12032,13810
10592,13811
34778,13811
10593,13812
10595,13812
11370,13812
16619,13824
10597,13827
11371,13827
10596,13828
11900,13828
40702,13829
59081,13829
66096,13829
66099,13829
21909,13830
21915,13830
22038,13830
22073,13830
10599,13832
11372,13832
10600,13833
11373,13833
10681,13836
10847,13841
12283,13841
12287,13841
12294,13841
14584,13841
16797,13841
10612,13844
12609,13844
10617,13849
11095,13849
85080,13849
10615,13851
11374,13851
12112,13851
13010,13851
13436,13851
13863,13851
10618,13852
10620,13852
11096,13852
10619,13855
10642,13855
34966,13855
10623,13865
10670,13865
11225,13865
10624,13866
10689,13866
11494,13866
12217,13866
12643,13866
13105,13866
16816,13874
10655,13881
10693,13883
12765,13883
60864,13884
10653,13888
11467,13890
11469,13890
12550,13890
12853,13890
13874,13890
16168,13890
16300,13890
16301,13890
16302,13890
16305,13890
10656,13893
11376,13893
10660,13909
11377,13909
10662,13913
11224,13913
10663,13917
19669,13917
20525,13917
20528,13917
20938,13917
10664,13928
11492,13928
10666,13930
11749,13930
10667,13931
11378,13931
11859,13931
10671,13940
11459,13940
11468,13940
11493,13940
11791,13940
12317,13940
12512,13940
13895,13940
15312,13940
16626,13940
17452,13940
18461,13940
21833,13940
22456,13940
22915,13940
22916,13940
23141,13940
23600,13940
23814,13940
24171,13940
24623,13940
24624,13940
25145,13940
25880,13940
25894,13940
26793,13940
29991,13940
31236,13940
10673,13941
32221,13941
12739,13952
10705,13963
10936,13963
11431,13963
11678,13963
31186,13963
31978,13963
32288,13963
55037,13963
55042,13963
58013,13963
58022,13963
66708,13963
66710,13963
10679,13964
10680,13964
10795,13972
10682,13977
11380,13977
10684,13983
11226,13983
10691,13989
66610,13997
69793,13997
84733,13997
97420,13997
10688,14000
10780,14000
11562,14000
12304,14000
10687,14001
10708,14001
10841,14001
11596,14001
12143,14001
12470,14001
10692,14003
10694,14010
10697,14011
11382,14011
11669,14011
10699,14013
11560,14013
11638,14013
12165,14013
10698,14014
11227,14014
11577,14014
12905,14014
14280,14014
19057,14014
19058,14014
20582,14014
98190,14016
10703,14023
12100,14023
10803,14024
12395,14024
38376,14024
10704,14026
11228,14026
11730,14026
12889,14026
12912,14026
14370,14026
15772,14026
17141,14026
18086,14026
50765,14026
98606,14026
101450,14026
107923,14026
70087,14027
89195,14027
89994,14027
10706,14029
11383,14029
11670,14029
10707,14032
11495,14032
11152,14035
11759,14035
12472,14035
12953,14035
13625,14035
13626,14035
15395,14035
16339,14035
16369,14035
16370,14035
18273,14035
18503,14035
18676,14035
21506,14035
21508,14035
10712,14044
11384,14044
11671,14044
12017,14044
12491,14044
10711,14046
12215,14046
10713,14047
11385,14047
10715,14052
11387,14052
11672,14052
10716,14056
11388,14056
38078,14056
10722,14057
11393,14057
10717,14060
11389,14060
10719,14063
11391,14063
11674,14063
10720,14065
11392,14065
10767,14067
11394,14067
10721,14069
11231,14069
11542,14069
12005,14069
10768,14072
11395,14072
10770,14073
11561,14073
34795,14073
35672,14073
35674,14073
35675,14073
47495,14073
57096,14073
66184,14073
76229,14073
85605,14073
100204,14073
10769,14074
11396,14074
11598,14074
12144,14074
10771,14076
10772,14076
34799,14076
35864,14076
37917,14076
50639,14076
63020,14076
76557,14076
10852,14077
11569,14077
10775,14078
11398,14078
10776,14080
11399,14080
12033,14080
40587,14080
10781,14082
10782,14093
34774,14093
34775,14093
34776,14093
10783,14102
10927,14102
10785,14106
23238,14121
23457,14121
45228,14121
10788,14139
11403,14139
10790,14143
10791,14143
10792,14152
10793,14152
11404,14152
15901,14152
16398,14152
22679,14152
25040,14152
25995,14152
51942,14152
10794,14158
10796,14168
10800,14179
11808,14179
12035,14179
28516,14179
29782,14179
49464,14179
10801,14187
11407,14187
10802,14197
11408,14197
10805,14201
11410,14201
10809,14202
11413,14202
10806,14204
11411,14204
37111,14204
37113,14204
37114,14204
38224,14204
10815,14210
11416,14210
10810,14211
13346,14211
13843,14211
45507,14215
46584,14215
10816,14218
11564,14218
10817,14219
10818,14219
12455,14219
10819,14222
10822,14226
12898,14226
10823,14229
10824,14229
10826,14235
12293,14235
10827,14237
11566,14237
14201,14239
14741,14239
16434,14239
17143,14239
17793,14239
18197,14239
18557,14239
18969,14239
10828,14241
11418,14241
13018,14241
13468,14241
10831,14246
11419,14246
12114,14246
12918,14246
13458,14246
14077,14246
14667,14246
22859,14246
23027,14246
23065,14246
23066,14246
55690,14246
64864,14246
72963,14246
81555,14246
81749,14246
95515,14246
101014,14252
101015,14252
10833,14253
47938,14253
49881,14253
86717,14253
89665,14253
96078,14253
10835,14261
11422,14261
10837,14263
11214,14267
10839,14272
11424,14272
10840,14275
12899,14275
10844,14278
11554,14278
12356,14278
12850,14278
13265,14278
14018,14278
14489,14278
14592,14278
15120,14278
15181,14278
15566,14278
15605,14278
15930,14278
16012,14278
16587,14278
10843,14279
11750,14279
10846,14285
11425,14285
24457,14295
10849,14298
10850,14301
11426,14301
19257,14301
19449,14301
19452,14301
19464,14301
19468,14301
19470,14301
43169,14302
10989,14304
11435,14304
10853,14310
11570,14310
12306,14310
56523,14314
89172,14314
104105,14314
106190,14314
106522,14314
10855,14327
11428,14327
10856,14334
21166,14335
39126,14339
81967,14344
10860,14355
31165,14355
10926,14362
12761,14362
10928,14371
10990,14371
10929,14381
10931,14382
11430,14382
56525,14382
10930,14389
12105,14389
34484,14397
34848,14397
10932,14398
10938,14417
11433,14417
106098,14417
10992,14420
10994,14420
11436,14420
10940,14438
10941,14448
10942,14450
52311,14450
10943,14452
16801,14462
20201,14462
10946,14464
10947,14470
11572,14470
11446,14472
43298,14472
45564,14472
72560,14472
74474,14472
40481,14489
10985,14504
10987,14504
10988,14504
12446,14511
12523,14511
12929,14511
104166,14511
10991,14514
11798,14514
38950,14514
10995,14520
11437,14520
10996,14524
11438,14524
10998,14526
11439,14526
11980,14526
12485,14526
14195,14526
10999,14529
11440,14529
11000,14531
11182,14531
11768,14531
12038,14531
49100,14531
67629,14531
64688,14538
11031,14539
11038,14551
12108,14551
12457,14551
11039,14554
12400,14554
50341,14554
60566,14554
83179,14554
84620,14554
93581,14554
11040,14562
11680,14562
15943,14562
16413,14562
24291,14562
35342,14562
11046,14569
12402,14569
12717,14569
13730,14569
14959,14569
15139,14569
15145,14569
16077,14569
17034,14569
17969,14569
18606,14569
21132,14569
30768,14572
11049,14576
11050,14578
11813,14578
11052,14594
11682,14594
24537,14607
11068,14631
11691,14631
11057,14632
11684,14632
11060,14633
11061,14633
11686,14633
11059,14634
11685,14634
11062,14641
11687,14641
11067,14646
11690,14646
11064,14648
12011,14650
12489,14650
12734,14650
13176,14650
25510,14656
25514,14656
29087,14656
29098,14656
37465,14656
67577,14656
67579,14656
67646,14656
75978,14656
76272,14656
11069,14659
11692,14659
11113,14661
11698,14661
35703,14662
35921,14662
35923,14662
35925,14662
46436,14662
46755,14662
53503,14662
53735,14662
53737,14662
61384,14662
61385,14662
61655,14662
72341,14662
72614,14662
91651,14662
11533,14670
12130,14670
12411,14670
39659,14671
11499,14673
12125,14673
11098,14674
11795,14675
12180,14675
12416,14675
11102,14686
11814,14686
11891,14686
12423,14686
17149,14686
23671,14686
24333,14686
11103,14687
12403,14687
11106,14689
12295,14689
11104,14690
11105,14690
11107,14692
11108,14693
11252,14693
11957,14693
11109,14695
11695,14695
11117,14697
12658,14697
86883,14703
100106,14703
105586,14703
105587,14703
105611,14703
108781,14703
114652,14703
115170,14703
11115,14706
11170,14706
11863,14706
11471,14708
12117,14708
12919,14708
13682,14708
14184,14708
14740,14708
15328,14708
16043,14708
16534,14708
16949,14708
17365,14708
11210,14710
11955,14710
11122,14719
11703,14719
12226,14719
11124,14724
11754,14724
11988,14725
12487,14725
12812,14725
13254,14725
14508,14726
15105,14726
15141,14726
15549,14726
15697,14726
16101,14726
16174,14726
16609,14726
19529,14726
11125,14727
14066,14727
15981,14727
16846,14727
16907,14727
11128,14729
11705,14729
11129,14732
11706,14732
25921,14732
27297,14732
27298,14732
27299,14732
30759,14732
11135,14736
12405,14736
11134,14738
12404,14738
32259,14738
32264,14738
11156,14741
11149,14751
11757,14751
11164,14763
11761,14763
11166,14766
11762,14766
11171,14776
11764,14776
11215,14781
13230,14781
11186,14782
11769,14782
11196,14797
11247,14797
12463,14797
11195,14806
11771,14806
12473,14806
13166,14806
13732,14806
14375,14806
14964,14806
15469,14806
15521,14806
16002,14806
17033,14806
18262,14806
19152,14806
19882,14806
20393,14806
20859,14806
21141,14806
11197,14816
11772,14816
11201,14818
11203,14818
11940,14818
11953,14818
12613,14818
13586,14818
13587,14818
14259,14818
14391,14818
14775,14818
14938,14818
15427,14818
16292,14818
17306,14818
17308,14818
17309,14818
19303,14818
20888,14818
20891,14818
21378,14818
21917,14818
24334,14818
27559,14818
34828,14818
34829,14818
34830,14818
54564,14818
73891,14818
78978,14818
78979,14818
81908,14818
81909,14818
84118,14818
108801,14818
11205,14836
12460,14836
23533,14836
11206,14842
11954,14842
12614,14842
11207,14844
11864,14844
11928,14845
12476,14845
11208,14852
12461,14852
46994,14852
11541,14863
11209,14870
13638,14870
13663,14893
13740,14893
14447,14893
11223,14895
11931,14895
46668,14895
62087,14895
11236,14897
11237,14900
11865,14900
48440,14900
11256,14901
11267,14901
11785,14901
12407,14901
43493,14902
47769,14902
48006,14902
48037,14902
50644,14902
60629,14902
11239,14903
11778,14903
77964,14908
78564,14908
80371,14908
11244,14914
11780,14914
48747,14914
11246,14920
13523,14920
14444,14920
11451,14923
11250,14929
12030,14929
49460,14930
50670,14934
53587,14934
59655,14934
59659,14934
59811,14934
62913,14934
64534,14934
66578,14934
67978,14934
79326,14934
89007,14934
105947,14934
11253,14940
12297,14940
12343,14940
12346,14940
11251,14941
11956,14941
11540,14942
12004,14942
11254,14946
11255,14946
11783,14946
86559,14947
11258,14954
12610,14954
12673,14954
51875,14959
52160,14959
11262,14961
11265,14961
11266,14961
11960,14961
11324,14963
11263,14965
11959,14965
11264,14967
11295,14967
12544,14967
15932,14967
17718,14967
22665,14968
23898,14968
23899,14968
23900,14968
23902,14968
24721,14968
25752,14968
26949,14968
28720,14968
30346,14968
31734,14968
34671,14968
34672,14968
34673,14968
37486,14968
37487,14968
40955,14968
40957,14968
42794,14968
42797,14968
46553,14968
48763,14968
48777,14968
52318,14968
52497,14968
54911,14968
58149,14968
60444,14968
62935,14968
62936,14968
65035,14968
66739,14968
68683,14968
70765,14968
73299,14968
75049,14968
76710,14968
78318,14968
83225,14968
85680,14968
87631,14968
89467,14968
91431,14968
93658,14968
95797,14968
97802,14968
97804,14968
102772,14968
104007,14968
107038,14968
112357,14968
112358,14968
114804,14968
11290,14976
12109,14976
108749,14976
11272,14977
11788,14977
11277,14979
11789,14979
11289,14981
11866,14981
12653,14984
13531,14984
16135,14984
16136,14984
16548,14984
16812,14984
16813,14984
22024,14984
22039,14984
22041,14984
22959,14984
11330,14986
12545,14986
39710,14986
55500,14986
61606,14986
61607,14986
11292,14987
11867,14987
11297,14988
11868,14988
12554,14988
43136,14988
105316,14988
11294,14991
11298,14992
11869,14992
11303,15003
11304,15007
11307,15007
12665,15007
11306,15008
12048,15008
12664,15008
67937,15012
67940,15012
11310,15024
11311,15026
11329,15026
12663,15026
16056,15026
16057,15026
16058,15026
16936,15026
17711,15026
43465,15027
53288,15027
11312,15031
11496,15031
12124,15031
11313,15035
11334,15035
11315,15043
11316,15044
11872,15044
11327,15065
13881,15065
15039,15065
11325,15067
11328,15072
11332,15080
12110,15080
38908,15081
11336,15083
11441,15087
11874,15087
13739,15087
15794,15087
44722,15087
45786,15087
47865,15087
49235,15087
52474,15087
63824,15087
70297,15087
71537,15087
72701,15087
74926,15087
78623,15087
78683,15087
83622,15087
87732,15087
92295,15087
92297,15087
92298,15087
92299,15087
94153,15087
96588,15087
102791,15087
102814,15087
110551,15087
11443,15094
12548,15094
11444,15095
12549,15095
13802,15099
13944,15099
13945,15099
25730,15099
25755,15099
25758,15099
30996,15099
33955,15099
33957,15099
36624,15099
11457,15100
12901,15100
12944,15100
20499,15100
20988,15100
25168,15100
25171,15100
101541,15100
104883,15100
104884,15100
104885,15100
108984,15100
11606,15102
12148,15102
12374,15102
40787,15102
11447,15103
11461,15103
12902,15103
11448,15104
11876,15104
11449,15105
11877,15105
11455,15108
14437,15108
16978,15108
20817,15108
21626,15108
22872,15108
23132,15108
23218,15108
23315,15108
23348,15108
23623,15108
23812,15108
23813,15108
23893,15108
24040,15108
25580,15108
50223,15108
51412,15108
70887,15108
73827,15108
74113,15108
75400,15108
79830,15108
81586,15108
81588,15108
81590,15108
93107,15108
11454,15112
11880,15112
12409,15112
89825,15112
90447,15112
11458,15114
11882,15114
11456,15115
11881,15115
11460,15116
13729,15116
16262,15116
11462,15119
12116,15119
11463,15124
11466,15128
12049,15128
12290,15128
12882,15128
13275,15128
13488,15128
13869,15128
15863,15128
16639,15128
17024,15128
17298,15128
63692,15128
11470,15130
12298,15130
12766,15130
11474,15133
12118,15133
15158,15137
50139,15139
52423,15139
70340,15139
71416,15139
112305,15139
11472,15141
11883,15141
12556,15141
11475,15142
12119,15142
11473,15143
11884,15143
79198,15152
11477,15155
12121,15155
12466,15155
25650,15155
26556,15155
26557,15155
26558,15155
11476,15156
12120,15156
45839,15157
11510,15158
11480,15160
12122,15160
12920,15160
11479,15161
11885,15161
13742,15162
14298,15162
11481,15164
11886,15164
11591,15170
12016,15170
21590,15170
21591,15170
22083,15170
22087,15170
11482,15171
12051,15171
13305,15171
13361,15171
14374,15171
23462,15171
11487,15175
11483,15177
11887,15177
11484,15178
12379,15182
38869,15184
45531,15184
52280,15184
61115,15184
91119,15184
11501,15195
12126,15195
12371,15195
12779,15195
13875,15195
13878,15195
14380,15195
14723,15195
15625,15195
11511,15203
11502,15204
11503,15206
12218,15206
12701,15206
11507,15211
12127,15211
11505,15212
12019,15216
12492,15216
24849,15231
35387,15231
83316,15232
11518,15239
73746,15239
11517,15240
13092,15240
105284,15240
111196,15240
115501,15240
11519,15248
12551,15248
88574,15249
100688,15249
100689,15249
20163,15251
21011,15251
11522,15265
11526,15269
14634,15270
14635,15270
11528,15283
12002,15283
27622,15287
29926,15287
38385,15287
47472,15287
59831,15287
70702,15287
78911,15287
81916,15287
88076,15287
102689,15287
107658,15287
11633,15305
11836,15305
13008,15305
11535,15322
12131,15322
11534,15330
12904,15330
11536,15331
12219,15331
12702,15331
13352,15331
42671,15331
52053,15331
62046,15331
62047,15331
62049,15331
82195,15331
